datetime,ms,seconds,ambient_temp,thermocouple_0_temp,thermocouple_1_temp,thermocouple_2_temp,thermocouple_3_temp
2015-11-18 06:10:14,427,293,61,298,415,794,794
2015-11-18 06:10:15,430,294,61,298,415,794,794
2015-11-18 06:10:16,436,295,61,298,415,794,794
2015-11-18 06:10:17,438,296,61,298,416,794,794
2015-11-18 06:10:18,444,297,61,298,416,794,794
2015-11-18 06:10:19,446,298,61,298,416,794,794
2015-11-18 06:10:20,447,299,61,298,416,794,794
2015-11-18 06:10:21,453,300,61,298,417,794,794
2015-11-18 06:10:22,457,301,61,298,417,794,794
2015-11-18 06:10:23,460,302,61,298,417,794,794
2015-11-18 06:10:24,462,303,61,298,417,794,794
2015-11-18 06:10:25,464,304,61,299,417,794,794
2015-11-18 06:10:26,467,305,61,299,417,794,794
2015-11-18 06:10:27,469,306,61,299,418,794,794
2015-11-18 06:10:28,472,307,61,299,418,794,794
2015-11-18 06:10:29,477,308,61,299,418,794,794
2015-11-18 06:10:30,479,309,61,299,418,794,794
2015-11-18 06:10:31,480,310,61,299,418,794,794
2015-11-18 06:10:32,485,311,61,299,418,794,794
2015-11-18 06:10:33,486,312,61,299,419,794,794
2015-11-18 06:10:34,489,313,61,300,419,794,794
2015-11-18 06:10:35,493,314,61,300,419,794,794
2015-11-18 06:10:36,496,315,61,300,419,794,794
2015-11-18 06:10:37,500,316,61,300,419,794,794
2015-11-18 06:10:38,505,317,61,300,420,794,794
2015-11-18 06:10:39,508,318,61,300,420,794,794
2015-11-18 06:10:40,511,319,61,300,420,794,794
2015-11-18 06:10:41,517,320,61,300,420,794,794
2015-11-18 06:10:42,518,321,61,300,420,794,794
2015-11-18 06:10:43,519,322,61,300,421,794,794
2015-11-18 06:10:44,524,323,61,300,421,794,794
2015-11-18 06:10:45,527,324,61,300,421,794,794
2015-11-18 06:10:46,532,325,61,300,421,794,794
2015-11-18 06:10:47,534,326,61,301,421,794,794
2015-11-18 06:10:48,537,327,61,301,421,794,794
2015-11-18 06:10:49,539,328,61,301,422,794,794
2015-11-18 06:10:50,543,329,61,301,422,794,794
2015-11-18 06:10:51,548,330,61,301,422,794,794
2015-11-18 06:10:52,549,331,61,301,422,794,794
2015-11-18 06:10:53,552,332,61,301,422,794,794
2015-11-18 06:10:54,554,333,61,301,423,794,794
2015-11-18 06:10:55,558,334,61,301,423,794,794
2015-11-18 06:10:56,563,335,61,301,423,794,794
